x,y
1.8581642614847955,-0.008124422829475425
-0.07033438017074073,0.286037934392376
1.1595734378638893,-0.415155865490563
0.35497993520136023,0.10553956307040205
-0.21029901743404641,0.9233843459725786
-0.49390912412814925,0.9957128500070829
2.004031312308042,0.2139230920162215
1.3317285196499982,-0.4171444065421711
-0.9543337482866677,0.4333309528855456
0.9770549546168044,0.03893489132561233
0.49697789046646923,0.891030708903797
0.3029033919734203,0.39684303847191726
0.4557475707229444,0.9891449717972801
-1.0758364464683345,0.06419151260262576
-0.7044614407846617,0.5696756356924375
0.8653321902638653,-0.5880591266047106
0.861872681713667,0.2359638222191166
0.959181147373723,0.5226585850768939
1.7129230348696096,-0.20633170274355644
0.7611148934575725,0.5611420623602374
0.6266637370889373,-0.3649632146033417
1.7640582703409644,-0.16452813272736352
0.33614015200204006,-0.2133105958043013
2.083479541923043,0.5296561384328969
0.4623332732308936,-0.4085492424052376
0.0972963533755788,1.0795595463895942
-0.47394637657038596,0.815649607667362
-0.6627703746373327,-0.09203908050673747
0.3366463591397464,-0.28791789121550454
0.08064588809717418,1.0791770739157658
-0.7503285846988768,2.2861735698828816
-0.7352311461899308,2.4523029856408023
-0.8234153374723336,2.2765863043050816
-0.6420787184492609,2.3767434729152908
-0.8469474385934953,2.3542560043585965
-0.8463417692812463,2.253427024642974
-0.7758037728433966,2.10867197553422
-0.9724917832513034,2.2437712470759026
-0.9012831120334425,2.331424733259527
-0.8908024075521211,2.1587696298664705
1.0257399925344692,2.009151856721934
0.9621496893941177,2.046508440122443
1.0858073346071626,2.0586990017685274
1.0498188584487282,2.3010199247571985
1.1262861544517655,2.0560785143132367
0.965356210701135,2.145531965955725
0.8331337292986367,2.013791450499019
1.0492910848123742,2.0875686603854513
1.1935136287400343,2.038155734501561
0.8953161013784943,2.01103824113398
